Hotel with Wedding Hall & Restaurant for...,7787,Hotel,https://www.lankapropertyweb.com/rentals/property_details-5869356.html,N/A,N/A,/images/loading-image-9.gif,325000/month[42PSF],Rent,Lankapropertyweb.com,2026-02-21
"25,000 Sq.ft Commercial Building for Rent - CP38385",25000,Building,https://www.lankapropertyweb.com/rentals/property_details-5840556.html,"Medawelikada Road, Rajagiriya","Medawelikada Road, Rajagiriya     [View on large map]",https://www.lankapropertyweb.com/pics/5840556/5840556_1764146719_4983.jpeg,6900000,Rent,Lankapropertyweb.com,2026-02-21
Warehouse for Rent in Divulapitiya,5000,Warehouse,https://www.lankapropertyweb.com/rentals/property_details-5869392.html,N/A,N/A,/images/loading-image-9.gif,300000/month[60PSF],Rent,Lankapropertyweb.com,2026-02-21
Furnished Office Space for Rent in Moratuwa,864,Building,https://www.lankapropertyweb.com/rentals/property_details-5869337.html,N/A,N/A,/images/loading-image-9.gif,100000/month[116PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent in Ja Ela,2800,Building,https://www.lankapropertyweb.com/rentals/property_details-5869343.html,N/A,N/A,/images/loading-image-9.gif,180000/month[64PSF],Rent,Lankapropertyweb.com,2026-02-21
Three Storey Building for Rent in Moratuwa,4500,Building,https://www.lankapropertyweb.com/rentals/property_details-5869341.html,N/A,N/A,/images/loading-image-9.gif,350000/month[78PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building 1st First Floor For Rent...,2500,Building,https://www.lankapropertyweb.com/rentals/property_details-5869335.html,N/A,N/A,/images/loading-image-9.gif,175000/month[70PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Space for Rent Dehiwala,1200,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5869332.html,N/A,N/A,/images/loading-image-9.gif,200000/month[167PSF],Rent,Lankapropertyweb.com,2026-02-21
Three Storey Commercial Building for Rent in...,3200,Building,https://www.lankapropertyweb.com/rentals/property_details-5869334.html,N/A,N/A,/images/loading-image-9.gif,300000/month[94PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent in Kelaniya,4000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5869387.html,N/A,N/A,/images/loading-image-9.gif,150000/month[38PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial building/Main road facing/04floors/for rent...,6000,Multipurpose,https://www.lankapropertyweb.com/rentals/property_details-5869375.html,N/A,N/A,/images/loading-image-9.gif,22M/month[367PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent in Negombo,5000,Building,https://www.lankapropertyweb.com/rentals/property_details-5869357.html,N/A,N/A,/images/loading-image-9.gif,200000/month[40PSF],Rent,Lankapropertyweb.com,2026-02-21
"Warehouse for Rent in Peralanda Road, Kandana",10500,Warehouse,https://www.lankapropertyweb.com/rentals/property_details-5869354.html,N/A,N/A,/images/loading-image-9.gif,950000/month[90PSF],Rent,Lankapropertyweb.com,2026-02-21
Factory Building for Rent in Aluthgama,5000,Factory,https://www.lankapropertyweb.com/rentals/property_details-5869339.html,N/A,N/A,/images/loading-image-9.gif,130000/month[26PSF],Rent,Lankapropertyweb.com,2026-02-21
6000sqft office space for Rent in Rajagiriya...,6000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5869328.html,N/A,N/A,/images/loading-image-9.gif,15M/month[250PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property For Rent in Moratuwa,4000,Building,https://www.lankapropertyweb.com/rentals/property_details-5869333.html,N/A,N/A,/images/loading-image-9.gif,350000/month[88PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Building For Rent in Mabola,40000,Building,https://www.lankapropertyweb.com/rentals/property_details-5869329.html,N/A,N/A,/images/loading-image-9.gif,25M/month[63PSF],Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Nugegoda,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5869331.html,N/A,N/A,/images/loading-image-9.gif,385000/month[128PSF],Rent,Lankapropertyweb.com,2026-02-21
Parliment Road Facing Two Storey Twin Houses...,5500,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5869324.html,N/A,N/A,/images/loading-image-9.gif,950000/month[173PSF],Rent,Lankapropertyweb.com,2026-02-21
Property for Rent Long-Term Lease – Model...,2000,Building,https://www.lankapropertyweb.com/rentals/property_details-5869327.html,N/A,N/A,/images/loading-image-9.gif,15M/month[750PSF],Rent,Lankapropertyweb.com,2026-02-21
4 Storey Building 8 Houses For Rent in Mathara,8000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5869326.html,N/A,N/A,/images/loading-image-9.gif,800000/month[100PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Space for Rent in Kandy Road Facing...,2000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5869325.html,N/A,N/A,/images/loading-image-9.gif,120000/month[60PSF],Rent,Lankapropertyweb.com,2026-02-21
On The Beach Hotel For Sale In Tangalle With Under...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5609659.html,N/A,N/A,/images/loading-image-9.gif,110M[990991PSF],Sale,Lankapropertyweb.com,2026-02-21
Seaside Hotel Near Airport For Sale Uswetakeiyawa,55000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5847503.html,N/A,N/A,/images/loading-image-9.gif,1000M[18182PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property For Sale in Kaduwela,27000,Building,https://www.lankapropertyweb.com/sale/property_details-5754975.html,Kaduwela,Kaduwela     [View on large map],https://www.lankapropertyweb.com/pics/5754975/5754975_1742878846_9994.jpeg,575000000,Sale,Lankapropertyweb.com,2026-02-21
Modern & Brand-New 4 Storied Commercial Building...,4500,Building,https://www.lankapropertyweb.com/sale/property_details-5750932.html,N/A,N/A,/images/loading-image-9.gif,170M[37778PSF],Sale,Lankapropertyweb.com,2026-02-21
Prime Commercial Property for Sale – Moratuwa,16000,Shop space,https://www.lankapropertyweb.com/sale/property_details-5854798.html,N/A,N/A,/images/loading-image-9.gif,335M[20938PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale in Colombo 5,20000,Office space,https://www.lankapropertyweb.com/sale/property_details-5854813.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5854813/5854813_1768059493_6021.jpeg,700000000,Sale,Lankapropertyweb.com,2026-02-21
On the beach hotel for sale in yala  ...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5609475.html,Yala,Yala     [View on large map],https://www.lankapropertyweb.com/pics/5609475/5609475_1702637534_5381.jpeg,300000000,Sale,Lankapropertyweb.com,2026-02-21
On the beach hotel for sale in Dickwella suburbs...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5606462.html,Dikwella,Dikwella     [View on large map],https://www.lankapropertyweb.com/pics/5606462/5606462_1736485154_5413.png,600000000,Sale,Lankapropertyweb.com,2026-02-21
Service Apartment Hotel for Sale - Colombo 6 (Near...,14500,Hotel,https://www.lankapropertyweb.com/sale/property_details-5800639.html,N/A,N/A,/images/loading-image-9.gif,420M[28966PSF],Sale,Lankapropertyweb.com,2026-02-21
COMMERCIAL BUILDING FOR SALE AT Colombo3,12000,Building,https://www.lankapropertyweb.com/sale/property_details-5854128.html,N/A,N/A,/images/loading-image-9.gif,440M[36667PSF],Sale,Lankapropertyweb.com,2026-02-21
On the beach hotel for sale Between Ahangama and...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5519986.html,Matara,Matara     [View on large map],https://www.lankapropertyweb.com/pics/5519986/5519986_1736961057_388.png,2060000000,Sale,Lankapropertyweb.com,2026-02-21
Main Rd Facing Warehouse for Sale in Nugegoda,6000,Multipurpose,https://www.lankapropertyweb.com/sale/property_details-5766123.html,N/A,N/A,/images/loading-image-9.gif,275M[45833PSF],Sale,Lankapropertyweb.com,2026-02-21
"16,000+ Sqft of Commercial Building for Rent at Colombo...",16000,Multipurpose,https://www.lankapropertyweb.com/sale/property_details-5765502.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5765502/5765502_1746006338_8067.jpeg,4500000,Sale,Lankapropertyweb.com,2026-02-21
"Luxury, boutique hotel in Nuwara Eliya town",4050,Hotel,https://www.lankapropertyweb.com/sale/property_details-5854291.html,Nuwara Eliya,Nuwara Eliya     [View on large map],https://www.lankapropertyweb.com/pics/5854291/5854291_1768040795_8242.jpeg,220000000,Sale,Lankapropertyweb.com,2026-02-21
Multipurpose Commercial Building for Sale at Peliyagoda,14500,Multipurpose,https://www.lankapropertyweb.com/sale/property_details-5748695.html,N/A,N/A,/images/loading-image-9.gif,500M[34483PSF],Sale,Lankapropertyweb.com,2026-02-21
Luxury Boutique Hotel For Sale In Negombo.,7500,Hotel,https://www.lankapropertyweb.com/sale/property_details-5838888.html,Negombo,Negombo     [View on large map],https://www.lankapropertyweb.com/pics/5838888/5838888_1763714423_1834.jpeg,170000000,Sale,Lankapropertyweb.com,2026-02-21
Hotel for Sale in Nuwara Eliya,4083.75,Hotel,https://www.lankapropertyweb.com/sale/property_details-5793678.html,Nuwara Eliya,Nuwara Eliya     [View on large map],https://www.lankapropertyweb.com/pics/5793678/5793678_1753350107_9574.jpeg,300000000,Sale,Lankapropertyweb.com,2026-02-21
Main Rd Facing 200p with An Old Warehouse for Sale...,25000,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5793553.html,N/A,N/A,/images/loading-image-9.gif,800M[32000PSF],Sale,Lankapropertyweb.com,2026-02-21
57 Perches Facing Duplication Road for sale,16000,Building,https://www.lankapropertyweb.com/sale/property_details-5785656.html,Colombo 3,Colombo 3     [View on large map],https://www.lankapropertyweb.com/pics/5785656/5785656_1751436423_6922.jpeg,72M,Sale,Lankapropertyweb.com,2026-02-21
Main Road Facing Commercial Building for Sale in Pita...,2000,Building,https://www.lankapropertyweb.com/sale/property_details-5820059.html,N/A,N/A,/images/loading-image-9.gif,42M[21000PSF],Sale,Lankapropertyweb.com,2026-02-21
Property for Sale in Kiribathgoda,4000,Shop space,https://www.lankapropertyweb.com/sale/property_details-5797490.html,Kiribathgoda,Kiribathgoda     [View on large map],https://www.lankapropertyweb.com/pics/5797490/5797490_1754377758_9937.jpeg,95000000,Sale,Lankapropertyweb.com,2026-02-21
12 Roomed Hotel For Sale In Katunayaka Inland - Cod...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5615616.html,Katunayake,Katunayake     [View on large map],https://www.lankapropertyweb.com/pics/5615616/5615616_1703931131_0055.jpeg,200000000,Sale,Lankapropertyweb.com,2026-02-21
A Luxury Boutique Hotel is for Sale in Nuwara Eliya,5800,Hotel,https://www.lankapropertyweb.com/sale/property_details-5836399.html,Nuwara Eliya,Nuwara Eliya     [View on large map],https://www.lankapropertyweb.com/pics/5836399/5836399_1763114742_8396.jpeg,200000000,Sale,Lankapropertyweb.com,2026-02-21
Three story Commercial building for sale in Mount...,3600,Building,https://www.lankapropertyweb.com/sale/property_details-5853663.html,N/A,N/A,/images/loading-image-9.gif,175M[48611PSF],Sale,Lankapropertyweb.com,2026-02-21
Ja-Ela commercial building for sale,3000,Building,https://www.lankapropertyweb.com/sale/property_details-5853623.html,N/A,N/A,/images/loading-image-9.gif,22M[7333PSF],Sale,Lankapropertyweb.com,2026-02-21
13850 Sq.ft Commercial Building for Sale - CP33125,13850,Building,https://www.lankapropertyweb.com/sale/property_details-5853738.html,N/A,N/A,/images/loading-image-9.gif,380M[27437PSF],Sale,Lankapropertyweb.com,2026-02-21
Prime Commercial Property for Sale / Rent – Divulapitiya...,8600,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5853713.html,"145, Divulapitiya Road, Demanhandiya, Negombo","145, Divulapitiya Road, Demanhandiya, Negombo     [View on large map]",https://www.lankapropertyweb.com/pics/5853713/5853713_1767850742_898.jpeg,100000000,Sale,Lankapropertyweb.com,2026-02-21
Two Buildings of Commercial and Residential for Sale...,3240,Building,https://www.lankapropertyweb.com/sale/property_details-5850098.html,N/A,N/A,/images/loading-image-9.gif,385M[11883PSF],Sale,Lankapropertyweb.com,2026-02-21
On The Beach Hotel For Sale In Bentota - Code...,111,Hotel,https://www.lankapropertyweb.com/sale/property_details-5641043.html,Bentota,Bentota     [View on large map],https://www.lankapropertyweb.com/pics/5641043/5641043_1709259404_5968.jpeg,3800000000,Sale,Lankapropertyweb.com,2026-02-21
30 Roomed Hotel For Sale In Katunayaka - Code Add...,18000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5615619.html,N/A,N/A,/images/loading-image-9.gif,225M[12500000PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial dehiwala road  Pepiliyana. Sale,5000,Guest House,https://www.lankapropertyweb.com/sale/property_details-5853099.html,N/A,N/A,/images/loading-image-9.gif,400M[80000PSF],Sale,Lankapropertyweb.com,2026-02-21
14 Bedroom Hotel in Arugam Bay / Rs. 174.40 million...,16000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5719170.html,14Km to Arugam Bay,14Km to Arugam Bay     [View on large map],https://www.lankapropertyweb.com/pics/5719170/5719170_1732038624_9181.png,174400000,Sale,Lankapropertyweb.com,2026-02-21
20 Bedroom Hotel in Arugam Bay / Rs. 327.50 million...,25000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5719175.html,14Km to Arugam Bay,14Km to Arugam Bay     [View on large map],https://www.lankapropertyweb.com/pics/5719175/5719175_1732045184_0491.png,327500000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale in Colombo 02,1800,Building,https://www.lankapropertyweb.com/sale/property_details-5861315.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5861315/5861315_1769410831_6711.jpeg,100000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial building in the heart of the Battaramulla...,6200,Office space,https://www.lankapropertyweb.com/sale/property_details-5862964.html,Battaramulla - Kaduwela main road,Battaramulla - Kaduwela main road     [View on large map],No Image Available,300000000,Sale,Lankapropertyweb.com,2026-02-21
Nature hotel in Sigiriya / 14 Suites / Rs. 180 million...,16000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5719188.html,14Km to Sigiriya Rock,14Km to Sigiriya Rock     [View on large map],https://www.lankapropertyweb.com/pics/5719188/5719188_1732053992_0849.jpeg,180000000,Sale,Lankapropertyweb.com,2026-02-21
7 Bedroom Hotel Resort Construction in Hikkaduwa for...,10000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5719177.html,"With or Without Land, Hikkaduwa","With or Without Land, Hikkaduwa     [View on large map]",https://www.lankapropertyweb.com/pics/5719177/5719177_1732048002_1064.png,99000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Building for sale in Athurugiriya,5000,Building,https://www.lankapropertyweb.com/sale/property_details-5861777.html,N/A,N/A,/images/loading-image-9.gif,225M[45000PSF],Sale,Lankapropertyweb.com,2026-02-21
Commercial Property - Building for Sale in Colombo...,6500,Building,https://www.lankapropertyweb.com/sale/property_details-5862791.html,Colombo 2,Colombo 2     [View on large map],https://www.lankapropertyweb.com/pics/5862791/5862791_1769668301_3971.jpeg,390000000,Sale,Lankapropertyweb.com,2026-02-21
24500 Sq.ft Luxury Hotel for Sale - CP34755,24500,Hotel,https://www.lankapropertyweb.com/sale/property_details-5862959.html,N/A,N/A,/images/loading-image-9.gif,580M[23673PSF],Sale,Lankapropertyweb.com,2026-02-21
"State-of-the-art office building with 35,000 square...",35000,Office space,https://www.lankapropertyweb.com/sale/property_details-5319806.html,"Baseline Road, Colombo 5","Baseline Road, Colombo 5     [View on large map]",https://www.lankapropertyweb.com/pics/5319806/5319806_1656846678_1929.jpg,1000000000,Sale,Lankapropertyweb.com,2026-02-21
Hotel Apartment Complex for Sale – Mount Lavinia...,12500,Shop space,https://www.lankapropertyweb.com/sale/property_details-5863042.html,Mount Lavinia,Mount Lavinia     [View on large map],https://www.lankapropertyweb.com/pics/5863042/5863042_1769704467_787.jpeg,375000000,Sale,Lankapropertyweb.com,2026-02-21
"101,426 Sq.ft Commercial Building for Sale - CP49795",101426,Building,https://www.lankapropertyweb.com/sale/property_details-5862991.html,"Grandpass Road, Colombo 14","Grandpass Road, Colombo 14     [View on large map]",https://www.lankapropertyweb.com/pics/5862991/5862991_1769693478_1335.jpeg,6500000000,Sale,Lankapropertyweb.com,2026-02-21
Marine drive facing shop for Sale Colombo 4,1800,Shop space,https://www.lankapropertyweb.com/sale/property_details-5861147.html,Colombo 4,Colombo 4     [View on large map],https://www.lankapropertyweb.com/pics/5861147/5861147_1769355043_9471.jpeg,N/A,Sale,Lankapropertyweb.com,2026-02-21
Warehouse and Factory Builder in Sri Lanka,25000,Warehouse,https://www.lankapropertyweb.com/sale/property_details-5719814.html,N/A,N/A,/images/loading-image-9.gif,[BuildCotOnly],Sale,Lankapropertyweb.com,2026-02-21
Multipurpose for sale in Nugegoda,2980,Multipurpose,https://www.lankapropertyweb.com/sale/property_details-5854107.html,"Old Kesbewa Road, Nugegoda","Old Kesbewa Road, Nugegoda     [View on large map]",https://www.lankapropertyweb.com/pics/5854107/5854107_1767929824_2523.jpeg,79500000,Sale,Lankapropertyweb.com,2026-02-21
"5,600 Sq.ft Commercial Building For Sale- CP47503",5600,Building,https://www.lankapropertyweb.com/sale/property_details-5819763.html,N/A,N/A,/images/loading-image-9.gif,460M[82143PSF],Sale,Lankapropertyweb.com,2026-02-21
3 Storey Building For Sale in Colombo 2 - EC127,N/A,Building,https://www.lankapropertyweb.com/sale/property_details-5861364.html,Colombo 2,Colombo 2     [View on large map],No Image Available,30000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Building For Sale in Colombo 4 - EC120,N/A,Building,https://www.lankapropertyweb.com/sale/property_details-5861350.html,Colombo 4,Colombo 4     [View on large map],https://www.lankapropertyweb.com/pics/5861350/5861350_1769413239_2812.jpeg,390000000,Sale,Lankapropertyweb.com,2026-02-21
"6,500 Sq.ft Commercial House For Sale- CP35069",6500,Shop space,https://www.lankapropertyweb.com/sale/property_details-5844093.html,"Ridgeway Place, Colombo 4","Ridgeway Place, Colombo 4     [View on large map]",https://www.lankapropertyweb.com/pics/5844093/5844093_1765345006_2972.jpeg,165000000,Sale,Lankapropertyweb.com,2026-02-21
"Tea Factory for Sale – Nuwara Eliya | LKR 1,385 Million...",010,Factory,https://www.lankapropertyweb.com/sale/property_details-5845970.html,Nuwara Eliya,Nuwara Eliya     [View on large map],https://www.lankapropertyweb.com/pics/5845970/5845970_1765879395_7422.jpeg,1385000000,Sale,Lankapropertyweb.com,2026-02-21
Luxury Hotel for sale in Pasikuda,10700,Hotel,https://www.lankapropertyweb.com/sale/property_details-5860346.html,Pasikudah,Pasikudah     [View on large map],https://www.lankapropertyweb.com/pics/5860346/5860346_1769184434_0551.jpeg,N/A,Sale,Lankapropertyweb.com,2026-02-21
Luxury hotel for sale in Uswetakeiyawa,15000,Hotel,https://www.lankapropertyweb.com/sale/property_details-5860373.html,N/A,N/A,/images/loading-image-9.gif,175M[11667PSF],Sale,Lankapropertyweb.com,2026-02-21
Colombo 10 Commercial/ Residential & Investment...,20000,Building,https://www.lankapropertyweb.com/sale/property_details-5860403.html,Colombo 10,Colombo 10     [View on large map],https://www.lankapropertyweb.com/pics/5860403/5860403_1769227850_2103.jpeg,850000000,Sale,Lankapropertyweb.com,2026-02-21
Villa for Sale in Hikkaduwa,3200,Hotel,https://www.lankapropertyweb.com/sale/property_details-5859612.html,"Akurala, Hikkaduwa","Akurala, Hikkaduwa     [View on large map]",https://www.lankapropertyweb.com/pics/5859612/5859612_1769503691_8776.png,100000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale - Battaramulla | Price...,3300,Building,https://www.lankapropertyweb.com/sale/property_details-5859952.html,Battaramulla,Battaramulla     [View on large map],https://www.lankapropertyweb.com/pics/5859952/5859952_1769766232_2663.jpeg,72M,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale – Colombo 5 (Kirulapone...,23000,Building,https://www.lankapropertyweb.com/sale/property_details-5861159.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5861159/5861159_1769360612_7871.jpeg,96Mupward,Sale,Lankapropertyweb.com,2026-02-21
Colombo 4 marine drive facing building for Sale,1500,Building,https://www.lankapropertyweb.com/sale/property_details-5859460.html,Colombo 4,Colombo 4     [View on large map],https://www.lankapropertyweb.com/pics/5859460/5859460_1769004632_5199.jpeg,135000000,Sale,Lankapropertyweb.com,2026-02-21
Commercial Property for Sale in Mount Lavinia,12000,Building,https://www.lankapropertyweb.com/sale/property_details-5859615.html,N/A,N/A,/images/loading-image-9.gif,375M[31250PSF],Sale,Lankapropertyweb.com,2026-02-21
Prime Revenue-Generating Hotel for Sale - Kandy Main...,N/A,Hotel,https://www.lankapropertyweb.com/sale/property_details-5861401.html,N/A,N/A,/images/loading-image-9.gif,180M,Sale,Lankapropertyweb.com,2026-02-21
"Colombo 3 Showroom - 3,000 sqft Duplication Road Frontage...",3000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5820582.html,"R. A. De Mel Mawatha, Colombo 3","R. A. De Mel Mawatha, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5820582/5820582_1759741822_7177.jpeg,2500000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property for Rent – Colombo 07,2500,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5864699.html,N/A,N/A,/images/loading-image-9.gif,460000/month[184PSF],Rent,Lankapropertyweb.com,2026-02-21
Office space available for rent,21100,Office space,https://www.lankapropertyweb.com/rentals/property_details-5868919.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5868919/5868919_1770993167_1812.jpeg,N/A,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Colombo 03 for Rs.638,000",2200,Office space,https://www.lankapropertyweb.com/rentals/property_details-5846851.html,"Dharmapala Avenue, Colombo 3","Dharmapala Avenue, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5846851/5846851_1766114828_4418.jpeg,638000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Rajagiriya for Rs.160,000",1500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5847911.html,Rajagiriya Gardens,Rajagiriya Gardens     [View on large map],https://www.lankapropertyweb.com/pics/5847911/5847911_1766387976_6712.jpeg,160000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Colombo 02 for Rs.1.27 million,5300,Office space,https://www.lankapropertyweb.com/rentals/property_details-5847914.html,"Union Place, Colombo 2","Union Place, Colombo 2     [View on large map]",https://www.lankapropertyweb.com/pics/5847914/5847914_1766388481_5548.jpeg,1272000,Rent,Lankapropertyweb.com,2026-02-21
Premium Office Space for Lease – Colombo 07 | LKR...,15000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5868682.html,Colombo 7,Colombo 7     [View on large map],https://www.lankapropertyweb.com/pics/5868682/5868682_1770967823_6097.jpeg,5500000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Colombo 03 for Rs.400,000",1500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5850544.html,"Galle Road, Colombo 3","Galle Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5850544/5850544_1767081444_7355.jpeg,400000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Ethul Kotte for Rs.175000,3000,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5847894.html,"Weediya Bandara Mawatha, Ethul Kotte","Weediya Bandara Mawatha, Ethul Kotte     [View on large map]",https://www.lankapropertyweb.com/pics/5847894/5847894_1766386286_9845.jpeg,175000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Facility facing High Level Road for Rent...,6000,Building,https://www.lankapropertyweb.com/rentals/property_details-5625762.html,N/A,N/A,/images/loading-image-9.gif,500000/month[83PSF],Rent,Lankapropertyweb.com,2026-02-21
04 Storied Commercial Property for Rent at Maligawatta...,10000,Building,https://www.lankapropertyweb.com/rentals/property_details-5448212.html,N/A,N/A,/images/loading-image-9.gif,500000/month[50PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Property - Building for Rent in Colombo...,15000,Building,https://www.lankapropertyweb.com/rentals/property_details-5868716.html,Colombo 7,Colombo 7     [View on large map],https://www.lankapropertyweb.com/pics/5868716/5868716_1770972883_4797.jpeg,5400000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Building for Rent – Colombo 03,10000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5868405.html,N/A,N/A,/images/loading-image-9.gif,380PerSqft[38MPM],Rent,Lankapropertyweb.com,2026-02-21
Business Hub with Multiple Private offices on Nawala...,121,Office space,https://www.lankapropertyweb.com/rentals/property_details-5868700.html,"Nawala Road, Nugegoda","Nawala Road, Nugegoda     [View on large map]",https://www.lankapropertyweb.com/pics/5868700/5868700_1770971240_7923.jpeg,75000,Rent,Lankapropertyweb.com,2026-02-21
"Office Space for Rent in Colombo 03 for Rs.200,000",1000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5850550.html,"Galle Road, Colombo 3","Galle Road, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5850550/5850550_1767081791_3723.jpeg,200000,Rent,Lankapropertyweb.com,2026-02-21
කිරිබත්ගොඩ ප්‍රධාන...,250,Shop space,https://www.lankapropertyweb.com/rentals/property_details-5868230.html,"Kandy Road , Kiribathgoda","Kandy Road , Kiribathgoda     [View on large map]",https://www.lankapropertyweb.com/pics/5868230/5868230_1770876341_3294.jpeg,150000,Rent,Lankapropertyweb.com,2026-02-21
RENTAL | Commercial Space | Colombo 05,2500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5845036.html,"E.D. Dabare Mawatha, Colombo 5","E.D. Dabare Mawatha, Colombo 5     [View on large map]",https://www.lankapropertyweb.com/pics/5845036/5845036_1765595496_1937.jpeg,220000,Rent,Lankapropertyweb.com,2026-02-21
"Commerical Property For Rent in 27th Lane, Colpetty,...",4500,Building,https://www.lankapropertyweb.com/rentals/property_details-5868272.html,"27th Lane, Colpetty, Colombo 3","27th Lane, Colpetty, Colombo 3     [View on large map]",https://www.lankapropertyweb.com/pics/5868272/5868272_1770884195_4963.jpeg,1500000,Rent,Lankapropertyweb.com,2026-02-21
"Large House , Dharmapala Mawatha,...",7500,Office space,https://www.lankapropertyweb.com/rentals/property_details-5672859.html,"Srimath Anagarika Dharmapala Mawatha, Colombo 7","Srimath Anagarika Dharmapala Mawatha, Colombo 7     [View on large map]",https://www.lankapropertyweb.com/pics/5672859/5672859_1717644589_0636.jpeg,1000000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Property - Building for Rent in Colombo...,12000,Building,https://www.lankapropertyweb.com/rentals/property_details-5868210.html,N/A,N/A,/images/loading-image-9.gif,25M/month[208PSF],Rent,Lankapropertyweb.com,2026-02-21
Commercial Land For Rent In Colombo 5 (file Number...,30000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5868397.html,Colombo 5,Colombo 5     [View on large map],https://www.lankapropertyweb.com/pics/5868397/x5868397_1770898845_867.jpeg.pagespeed.ic.6a6FkDvXnx.jpg,1500000,Rent,Lankapropertyweb.com,2026-02-21
Office Space for Rent in Rajagiriya THI043C,3000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5867952.html,Rajagiriya,Rajagiriya     [View on large map],https://www.lankapropertyweb.com/pics/5867952/5867952_1770794526_5821.jpeg,650000,Rent,Lankapropertyweb.com,2026-02-21
Commercial Spaces for Rent in Colombo 06 THI039C,2000,Office space,https://www.lankapropertyweb.com/rentals/property_details-5867945.html,Colombo 6,Colombo 6     [View on large map],https://www.lankapropertyweb.com/pics/5867945/5867945_1770794105_3043.jpeg,900000,Rent,Lankapropertyweb.com,2026-02-21
